,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Apbb2,0.953,0.04700000000000004,3.0094670996713875,0.00010825033,2.3204202e-05,0.0,0.25,2.203615,2.2378917,1.8078402,-5.0826817,9.518893,0.7756231,0.37316552,0.4072022160664806,0.2288508557457121,1.0808779,0.24145739,True,3 vs Rest,3,Rest
Fbxl17,0.9612,0.038799999999999946,3.209762009904824,0.0002717732,6.845253e-05,0.0,0.25,2.1938403,1.8275886,3.0714135,-7.273161,8.160419,1.9612179,1.2201693,0.5789473684210497,0.42836185819068723,2.6821864,0.81194377,True,3 vs Rest,3,Rest
Itga6,0.9698,0.030200000000000005,3.469247619476059,0.0007593757,0.0001794393,0.0,0.25,2.1684694,2.2924128,1.1047323,-2.390664,5.3437386,6.9169025,3.3473928,0.9695290858725695,0.7994498777508378,8.635445,2.1493108,True,3 vs Rest,3,Rest
Smurf2,0.9536,0.0464,3.0229446320482345,0.00015504722,3.5379304e-05,0.0,0.25,2.1667738,2.2229433,1.4811791,-3.387619,7.1514654,0.9889197,0.58211213,0.5013850415512443,0.3485941320293231,1.3757579,0.38044968,True,3 vs Rest,3,Rest
Mrvi1,0.953,0.04700000000000004,3.0094670996713875,7.489028e-05,2.0084248e-05,0.0,0.25,2.1535206,2.1779094,1.6915219,-4.701988,8.468638,0.396122,0.10134456,0.25484764542936295,0.05574572127139468,0.49570277,0.06802957,True,3 vs Rest,3,Rest
Kidins220,0.9582,0.04179999999999995,3.132159956120126,0.00018880315,5.1206665e-05,0.0,0.25,2.1293259,2.087781,1.4214625,-3.644493,7.404146,1.2409967,1.363033,0.6038781163434871,0.6147310513448138,1.560992,0.8545196,True,3 vs Rest,3,Rest
Bbx,0.9636,0.03639999999999999,3.276107231750535,0.00021405851,5.220759e-05,0.0,0.25,2.118051,2.1876645,1.2034297,-3.0051193,6.0445814,1.8864243,0.8748816,0.7036011080332368,0.43728606356965977,2.4914122,0.56581324,True,3 vs Rest,3,Rest
Patj,0.9542,0.04579999999999995,3.036588994101264,0.00020648431,5.2894808e-05,0.0,0.25,2.1069615,2.1430483,1.9605334,-3.9989672,6.6102886,1.6011063,0.9251562,0.6343490304709106,0.47933985330070844,2.1326864,0.6134355,True,3 vs Rest,3,Rest
Tox,0.9612,0.038799999999999946,3.209762009904824,0.00050263695,0.00012480105,0.0,0.25,2.1034253,1.9410305,2.6539073,-5.795596,7.7759905,3.9390616,1.0557655,0.6759002770083063,0.34498777506110817,5.2481585,0.72694767,True,3 vs Rest,3,Rest
Trp63,0.9606,0.03939999999999999,3.1937920295299222,0.00042457794,0.00011468462,0.0,0.25,2.0869353,2.1933427,1.3784381,-3.5082493,6.403509,3.0360136,1.3168662,0.7645429362880839,0.4592909535452085,4.0281405,0.9573802,True,3 vs Rest,3,Rest
Rad54l2,0.9584,0.04159999999999997,3.1371648301434383,4.854444e-05,1.1775415e-05,0.0,0.25,2.0868402,2.1354542,1.3484442,-4.1551075,7.073598,0.3490306,0.39217523,0.2908587257617726,0.2873471882640458,0.4458018,0.24786328,True,3 vs Rest,3,Rest
Atrnl1,0.9564,0.04359999999999997,3.088118866327286,0.00062958716,0.00014866541,0.0,0.25,2.0838797,1.7668209,2.8993948,-5.468192,7.7045736,4.994457,3.0892277,0.7174515235457021,0.5964547677262164,6.8820696,1.9646952,True,3 vs Rest,3,Rest
E130114P18Rik,0.9542,0.04579999999999995,3.036588994101264,5.3893764e-05,1.7970176e-05,0.0,0.25,2.068855,2.213241,2.7052202,-8.117737,10.165105,0.21052623,0.07658911,0.15235457063711916,0.05024449877750688,0.28542826,0.058795914,True,3 vs Rest,3,Rest
Kcnma1,0.9584,0.04159999999999997,3.1371648301434383,0.0007488518,0.0001696847,0.0,0.25,2.0548782,1.8483014,2.4779418,-5.0073414,7.999282,6.10249,2.2090902,0.7645429362880839,0.5146699266503527,8.458284,1.4697192,True,3 vs Rest,3,Rest
Ccdc88c,0.9668,0.03320000000000001,3.371441482045512,0.00027106228,7.1927854e-05,0.0,0.25,2.052637,2.065104,1.1165336,-1.8681107,6.3561707,2.2188365,0.82346565,0.8116343490304657,0.44125916870413384,2.8063061,0.5176296,True,3 vs Rest,3,Rest
Bmpr2,0.9638,0.03620000000000001,3.2818244195070476,0.00018356189,4.6982e-05,0.0,0.25,2.0169876,2.1115026,1.1906828,-3.8026085,6.1842213,1.5761752,0.83417016,0.6842105263157855,0.46705378973102707,1.9749339,0.5423763,True,3 vs Rest,3,Rest
Lifr,0.9566,0.043399999999999994,3.0929256701788073,0.0008683992,0.00024164787,0.0,0.25,2.0130644,2.1417322,1.3590407,-3.795825,5.969307,8.036016,1.6098114,0.9833795013850347,0.31968215158922714,10.01737,1.2343276,True,3 vs Rest,3,Rest
Fem1c,0.9536,0.0464,3.0229446320482345,0.000100481484,2.9051635e-05,0.0,0.25,2.007758,1.9146414,1.2626636,-2.0380735,8.923242,0.57340765,0.5163231,0.40443213296398756,0.35935207823959137,0.6948674,0.32881728,True,3 vs Rest,3,Rest
Cald1,0.9742,0.025800000000000045,3.631241752112877,0.0010668574,0.00028404637,0.0,0.25,2.0066326,2.0958095,0.9556341,-2.8931541,4.8610544,9.180053,2.5292974,0.9861495844875278,0.48991442542784713,11.506798,1.79465,True,3 vs Rest,3,Rest
Ptprk,0.953,0.04700000000000004,3.0094670996713875,0.0003644158,9.342114e-05,0.0,0.25,1.9976801,1.9182,2.1894672,-4.50014,6.698245,2.8725803,1.8188341,0.7396121883656465,0.5707212713936763,3.8268583,1.2117525,True,3 vs Rest,3,Rest
Ski,0.9648,0.03520000000000001,3.310874469642843,0.00016514094,4.7807072e-05,0.0,0.25,1.9279984,2.0254908,1.1025515,-2.5665188,6.125869,1.415511,0.69178903,0.6675900277008272,0.41528117359411104,1.7816994,0.45540273,True,3 vs Rest,3,Rest
Gpc6,0.9556,0.044399999999999995,3.0690997312529054,0.00013787612,4.7083406e-05,0.0,0.25,1.9187238,2.0933537,3.464968,-9.604884,10.885606,0.3213297,0.11069666,0.12188365650969533,0.04321515892420579,0.41366416,0.07435687,True,3 vs Rest,3,Rest
Dcc,0.9542,0.04579999999999995,3.036588994101264,0.00019569775,4.9781152e-05,0.0,0.25,1.9069908,1.8483572,3.7623234,-8.577156,19.852264,0.65096956,0.10855735,0.10526315789473688,0.027567237163814023,0.9117231,0.074654505,True,3 vs Rest,3,Rest
Picalm,0.9664,0.03359999999999996,3.359051472940072,0.0003576667,0.000101909485,0.0,0.25,1.895643,1.9488845,0.99900234,-2.4103699,4.971943,3.2077591,1.7935352,0.883656509695285,0.7032396088021012,3.9829957,1.1618092,True,3 vs Rest,3,Rest
Epb41l2,0.9554,0.04459999999999997,3.0643960281814424,0.00019730852,5.698303e-05,0.0,0.25,1.8920672,1.899538,1.151943,-1.768734,5.849559,1.4819924,0.7618415,0.6842105263157855,0.40293398533005315,1.9343102,0.4825089,True,3 vs Rest,3,Rest
Dst,0.959,0.041000000000000036,3.152318774704249,0.00070242287,0.00020816029,0.0,0.25,1.8216648,1.8651581,0.9875679,-2.2136269,5.030876,5.905819,3.0493777,0.9556786703601042,0.741809290953723,7.4678516,2.0153227,True,3 vs Rest,3,Rest
Setd2,0.9532,0.04679999999999995,3.0139413391167738,0.00021010567,6.7798035e-05,0.0,0.25,1.8176506,1.8280916,1.0732671,-1.9276075,5.5645723,1.5789459,1.5717322,0.7423822714681395,0.6892420537898645,2.0130882,0.98309577,True,3 vs Rest,3,Rest
Npas3,0.9568,0.043200000000000016,3.0977536669163523,0.00010298009,2.3312605e-05,0.0,0.25,1.7358203,1.84132,3.2041864,-6.7510977,17.650986,0.44598338,0.096026756,0.14404432132963993,0.042359413202934355,0.59325016,0.06079501,True,3 vs Rest,3,Rest
Tex14,0.9536,0.0464,3.0229446320482345,3.828484e-05,4.056652e-05,0.0,0.25,1.6000898,1.7837973,3.9482114,-11.0893955,16.0985,0.23822705,0.6129773,0.16897506925207761,0.21363080684595756,0.33419025,0.3792827,True,3 vs Rest,3,Rest
Sdk1,0.9598,0.040200000000000014,3.172857695461819,8.394292e-05,3.5185083e-05,0.0,0.25,1.1489903,1.3037696,4.097904,-10.937555,12.631746,0.28254852,0.4756715,0.1024930747922438,0.14168704156478854,0.4056706,0.33628568,True,3 vs Rest,3,Rest
5730522E02Rik,0.9568,0.043200000000000016,3.0977536669163523,0.00013875037,5.9828497e-05,0.0,0.25,0.8338319,1.1147852,3.1575658,-9.200419,10.128516,0.4792245,0.10397293,0.19113573407202222,0.04584352078239663,0.64255786,0.06438366,True,3 vs Rest,3,Rest
Gm21541,0.9558,0.04420000000000002,3.0738236812785265,0.00017096532,0.0001481353,0.0,0.25,0.23732395,0.28670788,3.71147,-9.916237,12.226349,1.3601105,1.4178889,0.30193905817174477,0.20030562347187528,1.675333,1.0744963,True,3 vs Rest,3,Rest
