"","cytoGenes"
"Mettl6",0.0642206369720627
"Mettl7a1",-0.0136653535858794
"Mettl7a2",0.0186908915259299
"Mettl7a3",0.0251591377551333
"Mettl7b",0.0218058751675714
"Mettl8",0.0421151617210634
"Mettl9",0.0915632810119129
"Mex3a",0.137440935966548
"Mex3b",-0.0294009246830339
"Mex3c",0.0497469434811732
"Mex3d",-0.0168528654959071
"Mfap1a",0.045164551966895
"Mfap1b",0.0418918254253942
"Mfap2",-0.0246045313895188
"Mfap3",0.0695223305863081
"Mfap3l",0.00405523986410043
"Mfap4",-0.0591147272483852
"Mfap5",0.159164162383531
"Mff",0.0990811131977932
"Mfge8",0.0910956995184342
"Mfhas1",0.252922561158
"Mfn1",0.0555875395543966
"Mfn2",0.00666981191470659
"Mfng",0.146318231253814
"Mfsd1",0.0575984049525015
"Mfsd10",0.10350191814642
"Mfsd11",0.0125699799669182
"Mfsd12",-0.00150275972081906
"Mfsd13a",0.0258743831285795
"Mfsd13b",0.0171632756192157
"Mfsd14a",0.0723518164181891
"Mfsd14b",0.0166831551431441
"Mfsd2a",0.107799554321269
"Mfsd2b",-0.00294853028179316
"Mfsd3",0.0300564308427819
"Mfsd4a",0.0325414543820871
"Mfsd4b1",0.00673981997026764
"Mfsd4b4",0.0593450067834391
"Mfsd4b5",0.0354848259027496
"Mfsd5",0.0269937202061593
"Mfsd6",-0.0599947753617432
"Mfsd6l",0.0384106649201481
"Mfsd7a",0.00788520663098918
"Mfsd8",0.0333482566079877
"Mfsd9",0.00691150090056904
"Mga",-0.0142093936374466
"Mgam",0.00733054382113079
"Mgarp",0.0286760640138218
"Mgat1",-0.0134770313021601
"Mgat2",0.0960464541678291
"Mgat3",-0.205038652259705
"Mgat4a",0.0904500145990068
"Mgat4b",-0.030350348321032
"Mgat4c",0.0188527576778313
"Mgat5",-0.0167468569134811
"Mgat5b",-0.197480181438601
"Mgl2",0.0470297703067954
"Mgll",0.0483011228657967
"Mgme1",0.0717844932766244
"Mgmt",0.0975672218985425
"Mgp",-0.363766783207132
"Mgrn1",-0.013976470383125
"Mgst1",-0.080620521490955
"Mgst2",0.0269599673457456
"Mgst3",0.307898742602015
"Mhrt",0.0133636786981146
"Mia",0.110608652153893
"Mia2",0.0742447633003364
"Mia3",0.0492497647622204
"Miat",0.0552836320730085
"Mib1",-0.0684693908221975
"Mib2",-0.0188766454429942
"Mical1",0.0365469138309848
"Mical2",0.00917295286135729
"Mical3",-0.105726574056229
"Micall1",0.0505173539619232
"Micall2",0.231628147751811
"Micu1",0.0978611960191399
"Micu2",0.106856461211028
"Micu3",0.0252680048000555
"Mid1",-0.117512962628493
"Mid1ip1",0.0696172053783185
"Mid2",0.037374046156577
"Midn",-0.087899181438908
"Mief1",0.0319498122266715
"Mief2",0.0398800514405489
"Mien1",0.208775158406277
"Mier1",-0.127477309856136
"Mier2",0.0110743742445628
"Mier3",-0.0369101243696877
"Mif",0.116984711878166
"Mif4gd",0.18865434011482
"Miga1",0.0698003860313398
"Miga2",0.0113739064115125
"Miip",0.0681952835235284
"Mill1",-0.221696710251337
"Mill2",0.0146707367504843
"Milr1",0.102507455067686
"Mindy1",-0.0448487866096001
"Mindy2",-0.0455430621917367
"Mindy3",0.093899340885153
"Mindy4",0.156658480693758
"Mindy4b-ps",0.00809002711765255
"Mink1",0.118807137769642
"Minpp1",0.0335143007476566
"Mios",-0.00665594430880148
"Miox",0.0403144706234129
"Mip",0.0490151989854654
"Mipep",0.154710782906927
"Mipepos",0.0126222624278472
"Mipol1",0.0465271439861286
"Mir124-2hg",0.0291865318644232
"Mir142hg",0.0651127758869886
"Mir155hg",0.0192804349556009
"Mir17hg",-0.00893099654005795
"Mir670hg",0.0589403341294115
"Mir9-3hg",0.00906892790659822
"Mirg",0.0364866759288652
"Mirt1",0.0262495076426508
"Mis12",0.115506535698243
"Mis18a",0.0998608306009088
"Mis18bp1",0.2377992557776
"Misp",-0.0821269256877126
"Mitd1",-0.075647881432999
"Mitf",-0.0277586021409185
"Mixl1",0.0180906235260957
"Mki67",0.280724990869601
"Mkks",0.0379962339593481
"Mkln1",0.0351015902154657
"Mkln1os",0.0247340318428398
"Mknk1",0.0418835077824853
"Mknk2",0.0901502485900326
"Mkrn1",0.0735670245771615
"Mkrn2",0.116931772208027
"Mkrn2os",0.049878306677966
"Mkrn3",0.0101875210541381
"Mks1",0.0460098931738057
"Mkx",-0.1249377846943
"Mlana",0.0344081847858491
"Mlc1",0.023798419351312
"Mlec",0.132719585645358
"Mlf1",0.113092186447167
"Mlf2",0.102584133412923
"Mlh1",0.0931771715379664
"Mlh3",0.000176576167831516
"Mlip",0.0240974237685628
"Mlkl",-0.0467513954532319
"Mllt1",0.111243297890354
"Mllt10",-0.0550251850799254
"Mllt11",0.190132782096691
"Mllt3",-0.1654454038036
"Mllt6",-0.0924888232717043
"Mlph",-0.106488160896318
"Mlst8",0.0835671852456356
"Mlx",0.111815091919461
"Mlxip",-0.0130895167468692
"Mlxipl",-0.00891773090194512
"Mlycd",0.082192522525707
"Mmaa",0.0941936006106979
"Mmab",0.0909741890563827
"Mmachc",0.065913492979233
"Mmadhc",0.188937076524147
"Mmd",-0.0193806573871527
"Mme",-0.0467285256462049
"Mmel1",0.0458761988113262
"Mmgt1",0.134289859870837
"Mmgt2",0.0252296877415622
"Mmp10",0.0185864487410321
"Mmp11",-0.0423779888571196
"Mmp12",0.0376754527035233
"Mmp13",0.0210506032939344
"Mmp14",-0.0372745124311786
"Mmp15",-0.0412343998801281
"Mmp16",0.0193125274063337
"Mmp17",0.00575060001495804
"Mmp19",0.0357880205244609
"Mmp2",-0.0998274229265317
"Mmp20",0.0654065653434803
"Mmp21",-0.00298716584094659
"Mmp23",0.0438733204750778
"Mmp24",0.0307967200944775
"Mmp25",0.0596052986062873
"Mmp28",-0.0717955503366729
"Mmp7",-0.0258775880686586
"Mmp9",-0.0354567757054566
"Mmrn1",0.0192744772034919
"Mmrn2",-0.00522420985640705
"Mms19",0.0173305111853838
"Mms22l",0.120364680365923
"Mn1",0.0184092697279514
"Mnat1",0.121013534534628
"Mnd1",0.11429676460962
"Mndal",-0.0669735963080558
"Mns1",0.267925859215866
"Mnt",-0.0238508894932872
"Mnx1",0.0184381959946962
"Moap1",0.00331572730623888
"Mob1a",0.0441980461997113
"Mob1b",0.0174398531882437
"Mob2",-0.0575939931725117
"Mob3a",0.19882347704161
"Mob3b",-0.148059312006511
"Mob3c",-0.0457322660692914
"Mob4",0.151001477263409
"Mobp",0.041298376218809
"Mocos",-0.056769961177015
"Mocs1",-0.0113380132155326
"Mocs2",0.0560341058066281
"Mocs3",0.0236238096966817
"Mog",0.0163266646167589
"Mogat1",0.0218889728830594
"Mogat2",0.0392000249988158
"Mogs",0.073825946626449
"Mok",0.153934094856725
"Mon1a",-0.00914280890386784
"Mon1b",0.0474760252054053
"Mon2",-0.0253402296104642
"Morc1",0.0707039626780899
"Morc2a",-0.00651701614959283
"Morc2b",0.00410640363209947
"Morc3",-0.0234130683250898
"Morc4",-0.0900092726557933
"Morf4l1",0.0239901061358398
"Morf4l2",0.101269527957473
"Morn1",0.0856791778797862
"Morn2",0.176719092624622
"Morn3",0.102727351793364
"Morn4",0.037677436223333
"Morn5",0.0926417096770931
"Mos",0.00516437794149381
"Mosmo",0.0133862165822313
"Mospd1",0.0108354221075571
"Mospd2",0.075610029388068
"Mospd3",0.0118367782143699
"Mov10",-0.0828883611299645
"Moxd1",-0.0959847705714143
"Mpc1",0.306167191861767
"Mpc2",0.146898672366939
"Mpdu1",0.0986775665526847
"Mpdz",-0.0744539876571835
"Mpeg1",0.0171942369203509
"Mpg",0.15334166340718
"Mphosph10",0.179137364400538
"Mphosph6",0.15086961691546
"Mphosph8",0.130881136569636
"Mphosph9",0.145738824870233
"Mpi",0.0887581494018329
"Mpig6b",0.00966077452871964
"Mpl",0.0677654087008469
"Mplkip",0.0489361826802664
"Mpnd",0.10362522678576
"Mpo",0.0900416076488737
"Mpp1",-0.0401340227788634
"Mpp2",-0.0079699756442672
"Mpp3",0.0828410749351103
"Mpp4",0.0283379961418201
"Mpp5",0.053578043723276
"Mpp6",0.159249271157614
"Mpp7",0.0387395832366527
"Mppe1",-0.00896448548411571
"Mpped1",0.0160449739849227
"Mpped2",-0.169997860471712
"Mprip",-0.137291986944025
"Mpst",0.0782151261911432
"Mptx2",0.00966156257371298
"Mpv17",0.0393355303612392
"Mpv17l",-0.0316101397713157
"Mpv17l2",0.139812992406909
"Mpz",0.0487529989023182
"Mpzl1",0.012917612886372
"Mpzl2",-0.21348570002469
"Mpzl3",-0.0300731222572351
"Mr1",-0.0545868616615718
"Mrap2",0.0496467465286974
"Mras",0.303027204481663
"Mrc1",0.0100346337159506
"Mrc2",0.0168848588935123
"Mre11a",0.0554454406425526
"Mreg",0.159109968070466
"Mrfap1",0.136348185046752
"Mrgbp",0.0446122478597226
"Mrgpra1",0.0339279750327523
"Mrgpra2b",0.0275010729120162
"Mrgpre",0.0119464536648302
"Mrgprf",-0.0454256545882315
"Mrgprg",0.0345368730569554
"Mrgprh",0.0129405007220438
"Mri1",0.0892630547532857
"Mrln",0.00549776208796237
"Mrm1",0.0225321880264665
"Mrm2",0.0958713116049899
"Mrm3",0.0514282298258552
"Mrnip",0.037627906446417
"Mro",0.0206582101097832
"Mroh1",0.0192330876984593
"Mroh2a",0.0122170866596889
"Mroh3",0.0313330084328512
"Mroh5",0.0368495512114902
"Mroh6",-0.0178215772500104
"Mroh7",0.0607666027257867
"Mroh8",0.00150655846883161
"Mroh9",0.02741849158317
"Mrpl1",0.14571553850503
"Mrpl10",0.106372790387234
"Mrpl11",0.303518691699081
"Mrpl12",0.189004744617266
"Mrpl13",0.247311569096273
"Mrpl14",0.193230193752281
"Mrpl15",0.182147522241114
"Mrpl16",0.154526056899854
"Mrpl17",0.184146122620129
"Mrpl18",0.284764262557098
"Mrpl19",0.201686119640503
"Mrpl2",0.122675092225638
"Mrpl20",0.246242399352903
"Mrpl21",0.216948777207506
"Mrpl22",0.158970023475505
"Mrpl23",0.140620143915488
"Mrpl24",0.118586337332404
"Mrpl27",0.153108003813006
"Mrpl28",0.180861086722818
"Mrpl3",0.116650865291899
"Mrpl30",0.134650472942271
"Mrpl32",0.227509725746838
"Mrpl33",0.184218949914212
"Mrpl34",0.187698939454662
"Mrpl35",0.1449211227395
"Mrpl36",0.217607649090518
"Mrpl37",0.108566595339926
"Mrpl38",0.293620408082655
"Mrpl39",0.138264289775807
"Mrpl4",0.142048792100343
"Mrpl40",0.183514871797158
"Mrpl41",0.143388958756802
"Mrpl42",0.148766181400416
"Mrpl43",0.168197912730628
"Mrpl44",0.125223653921874
"Mrpl45",0.212560010500514
"Mrpl46",0.138710861166787
"Mrpl47",0.122009305660757
"Mrpl48",0.148935791887946
"Mrpl49",0.172120388430342
"Mrpl50",0.173627420570939
"Mrpl51",0.171940174946747
"Mrpl52",0.142168863652796
"Mrpl53",0.125127773702093
"Mrpl54",0.264453247352184
"Mrpl55",0.190467510295706
"Mrpl57",0.238617726633539
"Mrpl58",0.192608127992935
"Mrpl9",0.13445916027916
"Mrps10",0.153563402665574
"Mrps11",0.102339126955057
"Mrps12",0.133412939872292
"Mrps14",0.23188727076642
"Mrps15",0.207555243542017
"Mrps16",0.206017826209555
"Mrps17",0.154483479644351
"Mrps18a",0.114646758595945
"Mrps18b",0.154382974645201
"Mrps18c",0.17680096597443
"Mrps2",0.0810165487684841
"Mrps21",0.197589610127825
"Mrps22",0.138261101704815
"Mrps23",0.125575120022194
"Mrps24",0.135335481301135
"Mrps25",0.164364281818208
"Mrps26",0.187421368172729
"Mrps27",0.141137613274401
"Mrps28",0.212684530603958
"Mrps30",0.117279016178562
"Mrps31",0.121216736489008
"Mrps33",0.23096676241667
"Mrps34",0.181424325791088
"Mrps35",0.0891765188207718
"Mrps36",0.200454515843459
"Mrps5",0.196072227332767
"Mrps6",0.103893375042017
"Mrps7",0.273123296702123
"Mrps9",0.159657243873446
"Mrrf",0.110074799173795
"Mrs2",0.0962131301789838
"Mrto4",0.210184156423177
"Mrvi1",-0.0758967095658903
"Ms4a1",0.0547807372564234
"Ms4a10",-0.0558534555313409
"Ms4a14",0.0301014951346204
"Ms4a15",0.0138568594658983
"Ms4a18",-0.0406047838572962
"Ms4a2",0.0428227917660992
"Ms4a4a",0.0246204834808744
"Ms4a4b",-0.00515204038359439
"Ms4a4c",-0.00189787060082531
"Ms4a4d",-0.0471388550192524
"Ms4a5",0.0242767971727478
"Ms4a6b",0.0198219183276491
"Ms4a6c",0.0268157847415507
"Ms4a6d",0.0568626403879697
"Ms4a7",0.0375637541308969
"Ms4a8a",-0.035712258192338
"Msantd1",-0.00464205454039475
"Msantd2",-0.0264363697587595
"Msantd3",0.0667534584797969
"Msantd4",0.157074641315707
"Msc",0.0812469594579124
"Msh2",0.0310219309733067
"Msh3",0.0265803062743201
"Msh4",0.0781539565631222
"Msh5",0.081648300584997
"Msh6",0.0206593544686713
"Msi1",0.21458800907084
"Msi2",0.0702390441343335
"Msl1",-0.0947537452992377
"Msl2",0.008934463134943
"Msl3",0.0917911764574568
"Msl3l2",0.050775357435348
"Msln",0.0436620019718813
"Mslnl",0.127982877226948
"Msmo1",0.0774978294997971
"Msn",0.208143390494407
"Msr1",0.0163283993027999
"Msra",0.0361588126547164
"Msrb1",0.0731376142954197
"Msrb2",-0.0246845508502689
"Msrb3",-0.146810033902642
"Mss51",0.00441537238622559
"Mst1",-0.0389207223658019
"Mst1r",-0.0648896896356894
"Mstn",0.0538860871585501
"Msto1",0.0906802090800765
"Msx1",-0.0356590624938661
"Msx2",0.0332355429775148
"Msx3",0.122321487768177
"Mt1",0.123809525877661
"Mt2",0.206449256505259
"Mt3",0.139117653565146
"Mt4",0.0658170084247736
"Mta1",0.0202965270551108
"Mta2",0.0120622059105842
"Mta3",0.0370617325695485
"Mtag2",0.0340764059463964
"Mtap",0.0902201357825553
"Mtbp",0.121467139215937
"Mtch1",0.119540444165057
"Mtch2",0.167956743228144
"Mtcl1",-0.0664908785288701
"Mtcp1",-0.0234022277651019
"Mtdh",0.0880092436745548
"Mterf1a",0.0530912246753657
"Mterf1b",0.00990847414890935
"Mterf2",0.0529044680059596
"Mterf3",0.0120509384801452
"Mterf4",0.057991990854505
"Mtf1",0.0975876604860438
"Mtf2",-0.0454918879236228
"Mtfmt",0.0817692279965467
"Mtfp1",0.0565333704667677
"Mtfr1",0.036678721993219
"Mtfr1l",0.137865244848795
"Mtfr2",0.0897076126334656
"Mtg1",0.145647020175455
"Mtg2",0.0688582720151508
"Mthfd1",0.183732977642718
"Mthfd1l",0.081771963095363
"Mthfd2",0.172373808349635
"Mthfd2l",0.0190051734854175
"Mthfr",0.00220566731229744
"Mthfs",0.263846947750952
"Mthfsd",0.0830410363882864
"Mthfsl",0.168185553411339
"Mtif2",0.0788751281447058
"Mtif3",0.0301992258230957
"Mtm1",-0.0149289105239237
"Mtmr1",0.0742712269988575
"Mtmr10",-0.00507458887805955
"Mtmr11",-0.161267072227514
"Mtmr12",0.1102247960113
"Mtmr14",0.0717680048088305
"Mtmr2",0.0769743964686852
"Mtmr3",0.0177667946721232
"Mtmr4",0.0534588020468444
"Mtmr6",0.0440323863619372
"Mtmr7",-0.0323972551912631
"Mtmr9",0.075230445553947
"Mtnr1a",0.0248550364046873
"Mto1",0.0416575116292971
"Mtor",0.0479272424586406
"Mtpap",0.0613024075710666
"Mtpn",0.130125900764627
"Mtr",-0.0205830194855922
"Mtrf1",0.0578636682863366
"Mtrf1l",0.0579197827761238
"Mtrr",0.029694391057092
"Mtss1",-0.061676095514244
"Mttp",0.02906844609255
"Mturn",-0.0476903907590926
"Mtus1",-0.17189992047273
"Mtus2",0.0760420733070038
"Mtx1",0.237923146296129
"Mtx2",0.16258846939521
"Mtx3",0.00754815370065608
"Muc1",0.216930088750359
"Muc13",-0.058047926383345
"Muc15",-0.033374935514283
"Muc16",0.00400011671094168
"Muc20",-0.0108554444374526
"Muc3",-0.0295699774503338
"Muc3a",0.0529315550429374
"Muc4",-0.0379924750634696
"Muc5ac",0.0244504944973065
"Muc5b",-0.0164782106170529
"Muc6",-0.00124675901417386
"Mucl1",0.0809078510003021
"Mucl2",0.03143373847686
"Mug1",0.00702754530151352
"Mul1",0.0340264214485383
"Mup17",0.0125172338542718
"Mup20",0.0293341261985661
"Mup3",0.0417957420588462
"Mus81",-0.00367695515491374
"Musk",-0.0462103663982813
"Mustn1",0.0483944357288685
"Mutyh",0.0361253199289452
"Mvb12a",0.0916146435514653
"Mvb12b",0.00175954845530945
"Mvd",0.134011814571949
"Mvk",0.0890431246453043
"Mvp",0.0599319166693349
"Mxd1",0.0631917241579797
"Mxd3",0.130062143185896
"Mxd4",-0.04034202773417
"Mxi1",-0.0919517589177325
"Mxra7",-0.0338864736599601
"Mxra8",-0.0305153988897911
"Myadm",-0.0278731811976703
"Myadml2",0.0244325907609216
"Myb",0.202431142386528
"Mybbp1a",0.120903182140323
"Mybl1",0.0720604678354654
"Mybl2",0.165215885156817
"Mybpc1",0.0738106421361663
"Mybpc2",0.0415030403332371
"Mybpc3",0.0860536323032901
"Mybph",-0.0259983079551588
"Mybphl",0.0560986803334766
"Myc",0.122854664191207
"Mycbp",0.103942970396763
"Mycbp2",-0.130211711785687
"Mycbpap",0.0536004455860798
"Mycl",-0.0138689431412733
"Mycn",0.0661530401382877
"Myd88",-0.0220662379959762
"Mydgf",0.237576744207281
"Myef2",0.190563406166287
"Myf5",0.0235185901555405
"Myf6",0.0240235362718011
"Myg1",0.133159072631886
"Myh1",-0.0121487594132691
"Myh10",0.00730455879667847
"Myh11",0.223159875548665
"Myh13",0.0579884215239781
"Myh14",-0.115994661647019
"Myh15",0.0188724000796928
"Myh2",0.019295492083051
"Myh3",0.0470011953965979
"Myh4",-0.000374758706211617
"Myh6",0.0385938557489779
"Myh7",0.091098793812516
"Myh7b",0.0501409751967983
"Myh8",0.0443241726825565
"Myh9",-0.161488316224989
"Myhas",0.00761547597011973
"Myl1",0.0651153601753119
"Myl10",0.0517859657149791
"Myl12a",-0.0287264346469066
"Myl12b",0.0650467490533425
"Myl2",0.0571440949971033
"Myl3",0.0738502589080319
"Myl4",0.0762543904704706
"Myl6",-0.231349273941048
"Myl6b",0.0601325358599896
"Myl7",0.0877199729824018
"Myl9",-0.214682786828883
"Mylip",-0.149276641325271
"Mylk",-0.0532430853741141
"Mylk2",0.0103024199604408
"Mylk3",0.146585036348943
"Mylk4",0.059685869224137
"Mylpf",0.0896023800961077
"Mymk",0.0617767986723453
"Mymx",0.0816956584693403
"Mynn",0.0244358776311796
"Myo10",-0.284480422263185
"Myo15",0.0310335820386118
"Myo15b",-0.104735242966614
"Myo16",0.0804660871569306
"Myo18a",-0.072528242347649
"Myo18b",0.0564493003012961
"Myo19",-0.0144693626638629
"Myo1a",0.100010085172891
"Myo1b",-0.261413344590741
"Myo1c",0.00234029987505801
"Myo1d",-0.119862502108195
"Myo1e",0.00886268764850893
"Myo1f",-0.00908516499469492
"Myo1g",0.0844620813788923
"Myo1h",0.0867905412606695
"Myo3a",-0.0150107149415016
"Myo3b",0.214837295629661
"Myo5a",0.0162916469206971
"Myo5b",-0.0289034990640183
"Myo5c",-0.0138905097717924
"Myo6",-0.0813748450195953
"Myo7a",0.0466671607510519
"Myo7b",-0.00999349406191315
"Myo9a",-0.0811575495489049
"Myo9b",-0.0388649364534666
"Myoc",0.0569960711184964
"Myocd",0.0402049537684493
"Myocos",0.0208983018046116
"Myof",-0.163754313131243
"Myog",0.0566461699125762
"Myom1",-0.00420057090069551
"Myom2",0.020486570650405
"Myom3",0.0278156835104341
"Myot",0.0795298828551425
"Myoz1",0.0340922571056149
"Myoz2",0.0159065359904085
"Mypn",0.0424772424672635
"Mypop",-0.0262893348091018
"Mypopos",0.0251702124368724
"Myrf",0.0321786548056287
"Myrfl",-0.0590410452498829
"Myrip",0.0042259047645454
"Mysm1",-0.0201393422608166
"Myt1",0.00110853497499767
"Myt1l",0.0123312529624045
"Myzap",0.0699524521069925
"Mzb1",0.0104535516026348
"Mzf1",0.0691981038228954
"Mzt1",0.117442400063869
"Mzt2",0.0504527636431464
"N4bp1",-0.116467313829529
"N4bp2",0.00560760713860925
"N4bp2l1",0.313841343790979
"N4bp2l2",0.0506094445110662
"N4bp3",-0.0247919065545966
"N6amt1",0.11298094289238
"Naa10",0.223301820107736
"Naa15",0.0866939939501502
"Naa16",0.0212123701436554
"Naa20",0.0447017956659853
"Naa25",0.117404648499936
"Naa30",0.0473039756594592
"Naa35",0.056848200890143
"Naa38",0.26146569218531
"Naa40",0.0760931070113808
"Naa50",0.0974431187642519
"Naa60",0.0325660019950146
"Naaa",0.0592399252683501
"Naalad2",0.0279894886614296
"Naaladl1",0.0265695695385045
"Naaladl2",-0.209874781459887
"Nab1",0.00663064268362132
"Nab2",-0.0556470292633706
"Nabp1",0.0584129599138607
"Nabp2",0.148068644698995
"Naca",0.0541482401047406
"Nacad",0.0146348308859967
"Nacc1",0.0477804871032865
"Nacc2",-0.0193163035777815
"Nadk",0.132435849528393
"Nadk2",-0.00225776464635871
"Nadsyn1",0.0175722885134069
"Nae1",0.0803417489558649
"Naf1",0.0897616648194697
"Naga",-0.0131924911797413
"Nagk",0.0431087312119138
"Naglu",0.0208438773027836
"Nagpa",0.0351679675029144
"Naif1",0.0359896101361224
"Naip1",-0.0268029899603875
"Naip2",0.055601926961796
"Naip5",-0.048733167178979
"Naip6",-0.0569310650288731
"Nalcn",0.0339520160525992
"Nampt",0.045214641468904
"Nanog",0.0310207296310912
"Nanos1",0.076708583590908
"Nanos3",-0.0288894243128317
"Nanp",-0.00701137770531514
"Nans",0.167860150484939
"Nap1l1",0.167639792869764
"Nap1l2",0.0266630326323436
"Nap1l3",-0.0172771770203862
"Nap1l4",0.172262016926414
"Nap1l5",0.0101581777613917
"Napa",0.171418531479389
"Napb",-0.0313035640171752
"Napepld",-0.0472917408238849
"Napg",0.105318486348189
"Naprt",0.0143882380137787
"Napsa",0.149400984175813
"Narf",0.011743960300858
"Nars",0.210195553258293
"Nars2",0.015905889542624
"Nasp",0.137838609425526
"Nat1",0.0104640567064752
"Nat10",0.0507533881255214
"Nat14",0.054708798517343
"Nat2",0.0481271953628871
"Nat3",0.0171050309973691
"Nat8",-0.00580365339930005
"Nat8f1",0.0314928105964936
"Nat8f2",0.0107871022124721
"Nat8f3",0.0355301033082946
"Nat8f4",-0.00148227000131317
"Nat8f5",-0.00483642940307411
"Nat8f6",0.0312946789805815
"Nat8l",0.024594462470069
"Nat9",0.107713423888451
"Natd1",0.0195363230629065
"Nav1",-0.00933583612566374
"Nav2",-0.216655054357586
"Nav3",-0.0853427837427099
"Naxd",0.126720533998409
"Naxe",0.189715584055068
"Nbas",0.0718786796071541
"Nbdy",0.048066044591103
"Nbea",0.0238579076354401
"Nbeal1",-0.0882855333929216
"Nbeal2",-0.0323577284771444
"Nbl1",-0.0516603552924389
"Nbn",0.0599252406527052
"Nbr1",0.0145132743390996
"Ncald",0.0414481926663803
"Ncam1",-0.0107766894673725
"Ncam2",0.014576618838628
"Ncan",0.0774853154243912
"Ncapd2",0.163363051660905
"Ncapd3",0.0629600800054446
"Ncapg",0.254478016578647
"Ncapg2",0.104437138669178
"Ncaph",0.246568004504917
"Ncaph2",0.111538399200835
"Ncbp1",0.125868376162658
"Ncbp2",0.230656391791015
"Ncbp3",0.0542577225697207
"Nccrp1",-0.00990475706287536
"Ncdn",0.044038353171321
"Nceh1",0.107297860859146
"Ncf1",0.200109529217695
"Ncf2",0.0330602732249412
"Ncf4",0.276173597594371
"Nck1",0.000561679670521555
"Nck2",-0.0149680952348727
"Nckap1",-0.133261481136304
"Nckap1l",0.0736004410066538
"Nckap5",-0.158023243809838
"Nckap5l",0.0319864558076376
"Nckap5los",0.0344889165039021
"Nckipsd",0.0438520386702652
"Ncl",0.0480323414129628
"Ncln",0.0378666676784425
"Ncmap",0.0239486537503104
"Ncoa1",-0.050510255026606
"Ncoa2",-0.0412449093983637
"Ncoa3",0.00247046850147665
"Ncoa4",0.14456577957402
"Ncoa5",0.0707122306556859
"Ncoa6",-0.0345131931837433
"Ncoa7",-0.101003133823934
"Ncor1",-0.0907082017920905
"Ncor2",-0.0646352595254917
"Ncs1",0.0473966609130917
"Ncstn",0.0434070615391054
"Ndc1",0.117966674082617
"Ndc80",0.247329713061162
"Nde1",0.108942432160097
"Ndel1",-0.0197492524416161
"Ndfip1",0.0668077164554597
"Ndfip2",0.0962848941871456
"Ndn",0.0435033885134415
"Ndnf",0.0544544537042621
"Ndor1",0.021306181484789
"Ndrg1",-0.0348301604054877
"Ndrg2",-0.0148990127694519
"Ndrg3",-0.0152834741208231
"Ndrg4",0.0317078442986893
"Ndst1",-0.0831039093275459
"Ndst2",-0.0102287250311229
"Ndst4",0.0254385113947581
"Ndufa1",0.202282573572284
"Ndufa10",0.225753658345408
"Ndufa11",0.0642184969084831
"Ndufa12",0.226968247934837
"Ndufa13",0.122013786454581
"Ndufa2",0.0936937435634552
"Ndufa3",0.137276357904045
"Ndufa4",0.191601786287188
"Ndufa4l2",0.0310004153016498
"Ndufa5",0.13790867657559
"Ndufa6",0.0584738588340307
"Ndufa7",0.152265612858529
"Ndufa8",0.203581307690642
"Ndufa9",0.201583805931047
"Ndufab1",0.240047044482246
"Ndufaf1",0.0965150602549762
"Ndufaf2",0.137069998647775
"Ndufaf3",0.230937562425044
"Ndufaf4",0.148412787209353
"Ndufaf5",0.0740227804785297
"Ndufaf6",0.117344800059838
"Ndufaf7",0.109880064654181
"Ndufaf8",0.139240897762414
"Ndufb10",0.188258946034696
"Ndufb11",0.191166984809955
"Ndufb2",0.217500248359186
"Ndufb3",0.18448041272097
"Ndufb4",0.22077755700443
"Ndufb5",0.209779862872167
"Ndufb6",0.229130050993565
"Ndufb7",0.195537640683592
"Ndufb8",0.210308388824186
"Ndufb9",0.131719870177409
"Ndufc1",0.182075038652241
"Ndufc2",0.281598162520849
"Ndufs1",0.101868898185744
"Ndufs2",0.212615914175181
"Ndufs3",0.139506928363873
"Ndufs4",0.178213861878743
"Ndufs5",0.18747295451016
"Ndufs6",0.177779785297999
"Ndufs7",0.100856432053735
"Ndufs8",0.159626345132372
"Ndufv1",0.130242565986363
"Ndufv2",0.247135989037756
"Ndufv3",0.189686069518592
"Neat1",-0.192570323987356
"Neb",0.0497605344912895
"Nebl",-0.0392868060690085
"Necab1",-0.00402443346071563
"Necab2",0.0775607649404968
"Necab3",0.0344683984135445
"Necap1",0.0932344498200823
"Necap2",0.184784478363488
"Nectin1",-0.0886883012988588
"Nectin2",-0.0502458124106831
"Nectin3",0.0537531312091608
"Nectin4",-0.0463955935699482
"Nedd1",0.100674094764324
"Nedd4",-0.172836277018125
"Nedd4l",-0.105125222019764
"Nedd8",0.127166578804817
"Nedd9",-0.144278967220439
"Nefh",0.0783534456469921
"Nefl",-0.0344650281148502
"Nefm",0.0390832002694992
"Negr1",0.0671572882904489
"Neil1",0.00751818149754236
"Neil2",0.0187865636585996
"Neil3",0.146212586716254
"Nek1",0.0118875804137168
"Nek10",0.00358921255540125
"Nek11",0.047155874099487
"Nek2",0.186229789970127
"Nek3",0.0119273200786345
"Nek4",0.0991424408292593
"Nek5",0.0242963583925176
"Nek6",-0.0481206170610304
"Nek7",-0.0797136892019803
"Nek8",0.104872112203586
"Nek9",-0.0205407695805745
"Nelfa",0.0554800995165643
"Nelfb",0.0500415062673034
"Nelfcd",0.0990383239536284
"Nelfe",0.136666104557118
"Nell1",0.0317069121018318
"Nell2",-0.0616233154198684
"Nemf",0.0252718025927373
"Nemp1",0.0348011361214023
"Nemp2",-0.00205109382432128
