,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Lrrk2,0.9344,0.06559999999999999,2.6563287743869615,3.2795913e-05,1.8108854e-05,0.0,0.25,1.1848893,1.2820234,2.5130126,-9.210446,8.741844,0.08587256,0.039122704,0.06648199445983381,0.036158861885002974,0.114310674,0.039100382,False,3 vs Rest,3,Rest
Gab2,0.9366,0.06340000000000001,2.6927922882544832,5.7185745e-05,2.2716182e-05,0.0,0.25,1.1727288,1.169425,2.9773822,-9.243195,9.850201,0.18559551,0.13930054,0.11080332409972303,0.09069353882631873,0.23869438,0.118209384,True,3 vs Rest,3,Rest
Wdr72,0.9272,0.07279999999999998,2.544453210245434,6.4823784e-05,2.0054023e-05,0.0,0.25,1.1722455,1.3039999,2.3281906,-7.72558,8.760947,0.18559551,0.13218732,0.11911357340720226,0.10669828097213965,0.24192262,0.11361131,False,3 vs Rest,3,Rest
Bdkrb2,0.9284,0.0716,2.562367471540107,3.5592486e-05,1.6387534e-05,0.0,0.25,1.170514,1.2310114,2.2496533,-7.1148777,8.635945,0.2271467,0.1345584,0.16343490304709146,0.10195613515115567,0.26541218,0.10464783,False,3 vs Rest,3,Rest
Grhl1,0.9288,0.07120000000000004,2.568400482282903,5.7275738e-05,1.9644296e-05,0.0,0.25,1.1664569,1.3220215,1.9763436,-5.5446978,6.93606,0.13296394,0.11973918,0.10526315789473688,0.09958506224066369,0.16373283,0.10802604,False,3 vs Rest,3,Rest
Tenm4,0.9244,0.0756,2.503688473757443,0.00030527252,0.000120303324,0.0,0.25,1.1540871,1.2516828,1.9161103,-4.6082115,6.035494,1.9030464,1.2193339,0.5650969529085844,0.4919976289270879,2.6404378,1.1101232,False,3 vs Rest,3,Rest
Cecr2,0.9378,0.06220000000000003,2.713181556801915,5.1770126e-05,1.8444032e-05,0.0,0.25,1.1534663,1.2319632,2.6705992,-8.558827,12.316501,0.099722974,0.09425015,0.06371191135734074,0.07824540604623578,0.12140649,0.08652973,True,3 vs Rest,3,Rest
Nhs,0.9502,0.049799999999999955,2.948657314443122,0.0006058834,0.00020036487,0.0,0.25,1.1518575,1.2436604,2.6886194,-6.3097525,9.017905,4.8836546,2.2537165,0.6426592797783898,0.5820983995257836,6.563825,2.0175426,True,3 vs Rest,3,Rest
Bach2,0.9268,0.07320000000000004,2.5385422457687565,0.00017299801,5.658126e-05,0.0,0.25,1.147159,1.251338,2.2139664,-5.981035,7.168641,1.1052631,0.5975104,0.38781163434902927,0.28986366330764585,1.5803373,0.50463605,False,3 vs Rest,3,Rest
Nr6a1,0.9388,0.06120000000000003,2.7304551217118043,0.0002793082,0.00010637313,0.0,0.25,1.14638,1.2609911,1.9646027,-4.48281,6.047144,1.5401647,1.0414969,0.5124653739612165,0.470065204505037,2.142782,0.9271672,True,3 vs Rest,3,Rest
Thsd4,0.931,0.06899999999999995,2.6021526384934215,0.00015286096,6.179708e-05,0.0,0.25,1.1408454,1.1571617,2.3652167,-5.917701,8.240773,0.7396121,0.5263782,0.2908587257617726,0.257261410788381,0.99220175,0.4493697,False,3 vs Rest,3,Rest
Sema3d,0.9308,0.06920000000000004,2.5990434350392984,7.133472e-05,3.122474e-05,0.0,0.25,1.1311368,1.1859312,2.374803,-8.490086,9.55702,0.3905819,0.21695317,0.20221606648199453,0.12803793716656756,0.48588547,0.1709972,False,3 vs Rest,3,Rest
Ptprt,0.9412,0.05879999999999996,2.7730136425053487,9.91678e-05,3.999654e-05,0.0,0.25,1.1159042,1.0847716,3.3353925,-10.218267,14.140198,0.19390579,0.16360404,0.06094182825484767,0.08772969768820374,0.2303526,0.14364384,True,3 vs Rest,3,Rest
Icam5,0.9392,0.060799999999999965,2.7374385062754003,1.9052957e-05,7.5022444e-06,0.0,0.25,1.1141527,1.1263309,2.8689663,-9.274505,12.799979,0.07756232,0.039122704,0.06371191135734074,0.03675163011262597,0.106642075,0.035015304,True,3 vs Rest,3,Rest
S100a3,0.9322,0.06779999999999997,2.6209850522269886,6.2165615e-05,3.3831442e-05,0.0,0.25,1.11037,1.1477809,2.5602653,-8.471687,9.7094345,0.27700832,0.26556018,0.15512465373961223,0.15589804386484843,0.30728674,0.1943256,False,3 vs Rest,3,Rest
Ror1,0.9504,0.04959999999999998,2.9528919237865017,0.00016604087,4.9119462e-05,0.0,0.25,1.1088076,1.2896924,2.8250365,-8.564573,9.773279,0.5013852,0.40011856,0.17728531855955684,0.19917012448132723,0.6589734,0.32582775,True,3 vs Rest,3,Rest
Casr,0.9298,0.07020000000000004,2.583621066529587,6.116885e-05,3.16644e-05,0.0,0.25,1.102749,1.0421653,2.732946,-7.8504324,9.661409,0.22437665,0.09839953,0.14404432132963993,0.06105512744516886,0.30604342,0.08256557,False,3 vs Rest,3,Rest
D7Ertd443e,0.9318,0.06820000000000004,2.6146734986376408,2.5169862e-05,1.0529423e-05,0.0,0.25,1.0978628,1.1396265,2.6660297,-7.921895,10.168274,0.09141272,0.041493777,0.06371191135734074,0.03734439834024897,0.13246301,0.039855603,False,3 vs Rest,3,Rest
Kcnb2,0.9324,0.0676,2.6241537869087113,0.00018491776,9.4573545e-05,0.0,0.25,1.0972416,1.0484715,2.690447,-6.780121,9.39604,1.0969528,0.8494369,0.26038781163434904,0.27030231179608694,1.5236818,0.84839463,False,3 vs Rest,3,Rest
Fam167a,0.9342,0.06579999999999997,2.6530705684654103,3.222579e-05,1.9578978e-05,0.0,0.25,1.0934422,1.1078172,2.6377132,-7.6075716,9.473495,0.2160664,0.20687611,0.11911357340720226,0.12744516893894456,0.23522097,0.15036315,False,3 vs Rest,3,Rest
2610035D17Rik,0.9384,0.06159999999999999,2.723514275118579,0.0001206685,5.401514e-05,0.0,0.25,1.0933084,1.1804695,2.49643,-7.622328,8.567057,0.65096956,0.4777712,0.30193905817174477,0.261410788381742,0.93912834,0.4347931,True,3 vs Rest,3,Rest
a,0.9484,0.05159999999999998,2.911254498449377,3.8262144e-05,1.500923e-05,0.0,0.25,1.0916319,1.215486,3.441815,-9.437723,12.032035,0.12465371,0.07765264,0.07479224376731304,0.058091286307053874,0.17414442,0.074463904,True,3 vs Rest,3,Rest
Ifi213,0.9458,0.054200000000000026,2.859350047835406,3.5594458e-05,1.2753307e-05,0.0,0.25,1.0898137,0.9715786,3.7153397,-10.669691,17.485348,0.10803321,0.08358032,0.06648199445983381,0.06164789567279186,0.149861,0.08716518,True,3 vs Rest,3,Rest
Esr1,0.9278,0.07220000000000004,2.5533760186929015,7.799553e-05,3.069494e-05,0.0,0.25,1.0823381,1.0912361,2.3032722,-6.681799,8.992388,0.29362884,0.23295791,0.16066481994459839,0.14522821576763448,0.41816655,0.21235144,False,3 vs Rest,3,Rest
Thsd7b,0.956,0.04400000000000004,3.078568062320689,8.490469e-05,2.5549403e-05,0.0,0.25,1.0818388,1.2029448,4.089763,-12.060296,15.119125,0.1939058,0.14107884,0.06648199445983381,0.06757557794902183,0.2432821,0.10621371,True,3 vs Rest,3,Rest
Rps6kc1,0.927,0.07299999999999995,2.5414939982186593,5.162946e-05,1.5778644e-05,0.0,0.25,1.0813177,1.2068782,2.125127,-5.750741,7.4373684,0.14958441,0.11973918,0.1135734072022161,0.10669828097213965,0.18732141,0.11069655,False,3 vs Rest,3,Rest
Ext1,0.945,0.05500000000000005,2.843851571025116,0.0003686053,0.00014735563,0.0,0.25,1.0807896,1.1877694,2.1797507,-4.7523174,7.008458,2.8919702,1.6781454,0.7174515235457021,0.5862477771191446,4.1173744,1.4755079,True,3 vs Rest,3,Rest
Lrsam1,0.925,0.07499999999999996,2.5123055014536018,2.1417418e-05,9.636403e-06,0.0,0.25,1.0753518,1.104929,2.0825758,-5.7893744,8.358188,0.0637119,0.04386485,0.06094182825484767,0.04149377593360995,0.08540729,0.042700134,False,3 vs Rest,3,Rest
Mctp1,0.9296,0.07040000000000002,2.5805609916455206,0.00013048181,5.1376177e-05,0.0,0.25,1.0743603,1.1467018,2.4897184,-7.3280277,7.8897114,0.6094183,0.36158863,0.18836565096952915,0.1404860699466505,0.7224263,0.31050974,False,3 vs Rest,3,Rest
Prkce,0.9566,0.043399999999999994,3.0929256701788073,0.00019531327,7.213334e-05,0.0,0.25,1.07045,1.2180567,2.2314522,-4.0437374,6.7514286,1.4875333,0.8452875,0.5706371191135705,0.4481327800829861,2.037222,0.7894789,True,3 vs Rest,3,Rest
Recql5,0.9258,0.07420000000000004,2.523893954454423,3.070751e-05,1.6697097e-05,0.0,0.25,1.0592996,1.1540179,2.1185489,-7.2354536,7.420556,0.11080328,0.06698281,0.09695290858725765,0.06342620035566085,0.14692128,0.061376523,False,3 vs Rest,3,Rest
Lypd8,0.925,0.07499999999999996,2.5123055014536018,2.4674307e-05,9.480812e-06,0.0,0.25,1.056765,1.1182971,2.3508937,-10.45501,9.597606,0.09695287,0.052163605,0.07479224376731304,0.04623592175459393,0.11711802,0.044602368,False,3 vs Rest,3,Rest
Atp2a3,0.9246,0.07540000000000002,2.5065538147297164,2.4552353e-05,1.1370456e-05,0.0,0.25,1.0551504,1.0403314,2.4220948,-7.938382,9.732198,0.10249306,0.085951395,0.08033240997229919,0.05453467694131589,0.12893581,0.06580287,False,3 vs Rest,3,Rest
Adam30,0.9282,0.07179999999999997,2.559362622250681,1.7879873e-05,8.898974e-06,0.0,0.25,1.0493195,1.1117735,2.8966393,-10.153629,12.996061,0.11357337,0.036158863,0.0914127423822715,0.033787788974510985,0.13006017,0.03392818,False,3 vs Rest,3,Rest
Kalrn,0.9532,0.04679999999999995,3.0139413391167738,0.0004255611,0.00018333344,0.0,0.25,1.0481284,1.164299,2.3715632,-5.087508,7.4401035,3.839342,2.2466042,0.7506925207756187,0.6650859513930032,5.260362,2.0641804,True,3 vs Rest,3,Rest
Schip1,0.9306,0.06940000000000002,2.595942538551336,0.00019636814,9.3172224e-05,0.0,0.25,1.0466356,1.0852079,2.0942235,-4.950485,7.496584,1.3268691,0.9697688,0.4542936288088624,0.4042679312388843,1.8600022,0.89742124,False,3 vs Rest,3,Rest
Rnf150,0.9254,0.0746,2.518085446021074,0.00045679358,0.00018267373,0.0,0.25,1.0455698,1.1723843,2.005566,-5.3984756,7.558894,3.426598,2.0349972,0.7479224376731256,0.6721991701244792,4.7843924,1.8685786,False,3 vs Rest,3,Rest
Plcl2,0.9252,0.07479999999999998,2.515191922495496,6.3932785e-05,3.2314958e-05,0.0,0.25,1.044859,1.1568689,2.0453143,-7.7816963,7.59999,0.3490307,0.20213397,0.23545706371191144,0.1428571428571425,0.45294192,0.17221698,False,3 vs Rest,3,Rest
Pcsk5,0.9272,0.07279999999999998,2.544453210245434,0.00013420646,5.8093978e-05,0.0,0.25,1.0447892,1.0995522,1.7988386,-4.972821,6.560856,0.87811583,0.56075877,0.43213296398891804,0.3195020746887957,1.1525426,0.4800711,False,3 vs Rest,3,Rest
Tmtc1,0.9324,0.0676,2.6241537869087113,0.00019248281,8.610546e-05,0.0,0.25,1.0442303,1.1425357,2.1202068,-5.2825966,8.036618,1.3074785,0.85358626,0.5041551246537374,0.37818612922347244,1.8593551,0.8056277,False,3 vs Rest,3,Rest
Snhg11,0.9378,0.06220000000000003,2.713181556801915,0.0001197219,4.957186e-05,0.0,0.25,1.0373622,1.0242472,3.189378,-10.060925,10.718414,0.110803306,0.14997037,0.055401662049861515,0.06816834617664483,0.11096275,0.11844852,True,3 vs Rest,3,Rest
Hdac9,0.937,0.06299999999999994,2.699548407789103,8.1923405e-05,2.7437416e-05,0.0,0.25,1.0363266,0.9637804,2.988272,-9.16661,14.483315,0.98614943,0.3544754,0.16620498614958454,0.12922347362181355,1.0428615,0.26919168,True,3 vs Rest,3,Rest
Hmmr,0.9508,0.04920000000000002,2.961409919253223,2.0019435e-05,8.064581e-06,0.0,0.25,1.0360223,1.023119,3.3474064,-10.30298,13.0554085,0.110803306,0.014226438,0.05263157894736844,0.010077059869590987,0.12209883,0.010503475,True,3 vs Rest,3,Rest
Maml3,0.9264,0.0736,2.5326609560088174,0.00033782862,0.00013362477,0.0,0.25,1.0356498,1.122302,1.8451794,-3.9348173,6.0020456,2.5069296,1.5026839,0.6703601108033203,0.5820983995257836,3.4114656,1.3355709,False,3 vs Rest,3,Rest
Slc24a3,0.9478,0.052200000000000024,2.8990608336247803,0.00026957633,9.685228e-05,0.0,0.25,1.0351795,1.190608,2.9984107,-8.411429,9.071747,1.9806087,1.0509815,0.4709141274238207,0.3639596917605205,2.8464053,0.9571328,True,3 vs Rest,3,Rest
Brca1,0.9276,0.07240000000000002,2.550394178648677,2.2361552e-05,8.852594e-06,0.0,0.25,1.0295743,1.0547285,2.340141,-7.838258,12.011697,0.13019387,0.052163605,0.07202216066481996,0.045050385299347934,0.11659492,0.041750398,False,3 vs Rest,3,Rest
Lingo2,0.951,0.049000000000000044,2.9656935708683982,0.0006190178,0.00023029852,0.0,0.25,1.0258273,1.1290264,3.28465,-7.233922,9.307325,4.5623245,2.5044544,0.5706371191135705,0.470065204505037,6.3128076,2.1393778,True,3 vs Rest,3,Rest
Sugct,0.9364,0.06359999999999999,2.689429118717184,7.6861e-05,2.2543683e-05,0.0,0.25,1.0160307,1.0088887,2.7647955,-8.2403,9.776598,0.14127421,0.13218732,0.07202216066481996,0.09365737996443371,0.20444019,0.11848305,True,3 vs Rest,3,Rest
Zbtb16,0.9384,0.06159999999999999,2.723514275118579,6.4778964e-05,2.4013792e-05,0.0,0.25,1.0159411,1.0611091,2.878964,-10.140688,11.503379,0.17728525,0.17012449,0.11080332409972303,0.11558980438648461,0.2528449,0.16880533,True,3 vs Rest,3,Rest
Smyd3,0.9278,0.07220000000000004,2.5533760186929015,0.00015651042,6.2451276e-05,0.0,0.25,1.0150989,1.1383109,2.0863113,-5.442053,7.787344,0.775623,0.5026675,0.3490304709141266,0.2987551867219908,1.0839194,0.4464238,False,3 vs Rest,3,Rest
Mitf,0.9324,0.0676,2.6241537869087113,4.7615038e-05,2.052304e-05,0.0,0.25,1.0077106,1.0258355,2.3229277,-6.9892845,8.259354,0.18005535,0.11677534,0.12742382271468147,0.08950800237107273,0.24012657,0.10486239,False,3 vs Rest,3,Rest
Acacb,0.9304,0.0696,2.5928499009339956,4.79247e-05,1.826481e-05,0.0,0.25,1.0060662,1.080821,2.5822759,-8.240299,10.519471,0.1412742,0.12092472,0.09972299168975073,0.09839952578541769,0.1667668,0.0904792,False,3 vs Rest,3,Rest
Rora,0.949,0.051000000000000045,2.9235829803445967,0.00068051135,0.0002730044,0.0,0.25,1.0048786,1.104209,2.3908513,-4.7953873,6.9653463,5.049858,2.8150718,0.714681440443209,0.6733847065797252,7.0026174,2.6010594,True,3 vs Rest,3,Rest
Trabd2b,0.9358,0.06420000000000003,2.679398422659016,5.477984e-05,2.1644617e-05,0.0,0.25,1.0047231,1.1173635,2.475018,-8.015863,9.433836,0.4044323,0.22999407,0.22160664819944606,0.14344991108476549,0.56545395,0.21816726,True,3 vs Rest,3,Rest
Zfp229,0.9352,0.06479999999999997,2.669454663171554,2.605983e-05,8.599242e-06,0.0,0.25,1.0045903,1.1591005,2.6722438,-9.649649,9.038344,0.07202215,0.056312982,0.05263157894736844,0.0521636040308239,0.095383406,0.050174218,False,3 vs Rest,3,Rest
Rfx2,0.9348,0.06520000000000004,2.662872991055349,3.800087e-05,1.5256525e-05,0.0,0.25,0.9997751,1.109416,2.5438263,-7.9306355,8.437538,0.18282542,0.09128631,0.12742382271468147,0.07053941908713682,0.23510681,0.07307373,False,3 vs Rest,3,Rest
Magi1,0.9524,0.047599999999999976,2.996152153791112,0.0005357856,0.00020300172,0.0,0.25,0.99840724,1.1558824,2.4920862,-5.482148,6.900196,4.6232643,2.409024,0.7340720221606604,0.6366330764670993,5.9213724,2.0416474,True,3 vs Rest,3,Rest
Hs3st5,0.9472,0.05279999999999996,2.886998894581037,0.00014677452,6.588518e-05,0.0,0.25,0.9974243,1.126883,3.1779022,-7.998212,10.300014,0.57617736,0.34024897,0.16343490304709146,0.14522821576763448,0.67572093,0.27716026,True,3 vs Rest,3,Rest
Gm21781,0.9242,0.07579999999999998,2.5008300846818967,1.3776e-05,5.8145456e-06,0.0,0.25,0.9869755,1.0759068,2.3889658,-7.588353,11.530901,0.06371189,0.018375816,0.06094182825484767,0.01778304682868998,0.08652591,0.016524686,False,3 vs Rest,3,Rest
Epm2a,0.9266,0.07340000000000002,2.5355979119144485,3.825969e-05,1.37357365e-05,0.0,0.25,0.9848015,1.0717483,2.460007,-8.720038,9.69634,0.08864264,0.05749852,0.05263157894736844,0.05097806757557791,0.12238038,0.05205397,False,3 vs Rest,3,Rest
Fhod1,0.9364,0.06359999999999999,2.689429118717184,2.7038153e-05,1.2783656e-05,0.0,0.25,0.977529,0.99815655,3.1056578,-10.296261,13.272123,0.06925206,0.031416718,0.055401662049861515,0.027860106698280995,0.09662967,0.028048897,True,3 vs Rest,3,Rest
Greb1l,0.9274,0.0726,2.5474199231684067,0.00018760387,7.338612e-05,0.0,0.25,0.97576874,1.1216869,2.0212743,-6.025564,7.1959276,1.3905809,0.8263189,0.5041551246537374,0.42145820983995125,1.9331454,0.72990966,False,3 vs Rest,3,Rest
Patj,0.9388,0.06120000000000003,2.7304551217118043,0.00020822311,9.420437e-05,0.0,0.25,0.97440743,1.0774298,1.8080866,-3.6320105,5.663803,1.6011063,1.0693587,0.6343490304709106,0.5340841730883208,2.1326864,0.97923243,True,3 vs Rest,3,Rest
Airn,0.9424,0.057599999999999985,2.794907082195586,0.000273245,0.00011543101,0.0,0.25,0.9719757,1.0990286,2.6515088,-6.4644423,9.179261,1.8504148,1.228817,0.44321329639889023,0.44754001185536313,2.659069,1.1403776,True,3 vs Rest,3,Rest
Pard3,0.9252,0.07479999999999998,2.515191922495496,0.00047964748,0.00021389565,0.0,0.25,0.96924543,1.0359545,1.6974896,-3.8958273,5.5274,3.49308,2.2934356,0.8393351800553962,0.7433313574392388,4.7541366,2.0928924,False,3 vs Rest,3,Rest
Bcas3,0.9312,0.06879999999999997,2.6052701974278807,0.00016499673,6.284843e-05,0.0,0.25,0.9652584,1.1222739,1.9528043,-4.7333393,7.5395575,1.0664817,0.5939538,0.44321329639889023,0.35032602252519157,1.5121629,0.5490502,False,3 vs Rest,3,Rest
Ect2l,0.9294,0.0706,2.5775089412682624,3.6152982e-05,1.7754253e-05,0.0,0.25,0.96456504,0.9910002,2.753952,-10.132583,9.583483,0.12465371,0.119146414,0.07479224376731304,0.06639004149377584,0.15766022,0.11011256,False,3 vs Rest,3,Rest
Col22a1,0.939,0.061000000000000054,2.7339414617501654,3.167783e-05,1.2161513e-05,0.0,0.25,0.9633457,0.97202206,2.9441853,-8.468927,10.915186,0.15235454,0.049792532,0.09972299168975073,0.036158861885002974,0.16865742,0.03603217,True,3 vs Rest,3,Rest
Ccl20,0.9422,0.05779999999999996,2.791228628190702,0.000104542065,2.6580561e-05,0.0,0.25,0.9621114,0.9413123,3.1994927,-9.538963,12.215169,0.12742381,0.08713693,0.06094182825484767,0.06520450503852984,0.11364086,0.08357238,True,3 vs Rest,3,Rest
Fggy,0.9346,0.06540000000000001,2.65959622959775,4.9994564e-05,1.929458e-05,0.0,0.25,0.9578986,1.0352345,2.7036364,-7.795045,8.942514,0.14404427,0.10847659,0.08864265927977842,0.08358032009484276,0.2212006,0.10375835,False,3 vs Rest,3,Rest
Zfp420,0.929,0.07099999999999995,2.571428731691726,1.8533989e-05,7.750979e-06,0.0,0.25,0.95752805,1.0052104,2.533931,-7.550396,9.901658,0.058171734,0.039715473,0.05263157894736844,0.03852993479549496,0.06879443,0.03836891,False,3 vs Rest,3,Rest
Luzp2,0.9378,0.06220000000000003,2.713181556801915,9.7367614e-05,4.5475805e-05,0.0,0.25,0.9560412,1.0071945,2.752372,-8.016457,10.219353,0.30747935,0.34380558,0.13850415512465378,0.15530527563722543,0.42804763,0.32568637,True,3 vs Rest,3,Rest
Tanc2,0.9272,0.07279999999999998,2.544453210245434,0.00016298116,7.294423e-05,0.0,0.25,0.9513424,1.0673299,1.9675567,-4.7868233,7.5181694,0.8919664,0.57202137,0.42105263157894585,0.28867812685239985,1.2534468,0.5031595,False,3 vs Rest,3,Rest
Gm20275,0.9426,0.05740000000000001,2.798597547557051,0.0002950742,0.000114091075,0.0,0.25,0.94464374,0.9676771,3.0954769,-6.228531,9.483405,1.7645426,1.0705429,0.3905817174515223,0.35862477771191353,2.545102,0.99045604,True,3 vs Rest,3,Rest
Grid1,0.9494,0.05059999999999998,2.931878442728327,4.5491837e-05,1.8134604e-05,0.0,0.25,0.935024,1.027133,3.4018881,-9.516724,11.396407,0.121883646,0.1007706,0.05817174515235459,0.04564315352697093,0.15965322,0.068853356,True,3 vs Rest,3,Rest
Rhoj,0.9276,0.07240000000000002,2.550394178648677,6.3077896e-05,2.4774577e-05,0.0,0.25,0.9327013,0.98154926,2.5209374,-8.672377,10.198151,0.11080329,0.16004743,0.08587257617728535,0.1173681090693536,0.14984082,0.15044983,False,3 vs Rest,3,Rest
Map2k5,0.9386,0.06140000000000001,2.7269794159949496,9.213943e-05,3.7617447e-05,0.0,0.25,0.9326622,1.0956826,2.1066422,-6.085059,6.870143,0.6675901,0.39122704,0.4072022160664806,0.29282750444576083,0.9414836,0.36556676,True,3 vs Rest,3,Rest
Gpr161,0.9274,0.0726,2.5474199231684067,2.021675e-05,8.329005e-06,0.0,0.25,0.92964953,0.9468708,2.5128493,-7.1018105,10.141195,0.07202214,0.027267339,0.05817174515235459,0.02371072910491999,0.07618644,0.027811373,False,3 vs Rest,3,Rest
Dsg1b,0.9252,0.07479999999999998,2.515191922495496,1.42696545e-05,8.808696e-06,0.0,0.25,0.9262621,0.88374186,2.6941464,-9.687091,10.727324,0.08310248,0.052756373,0.055401662049861515,0.045050385299347934,0.080626644,0.03851629,False,3 vs Rest,3,Rest
Rarb,0.9496,0.0504,2.936049480336206,0.00016687711,5.9915412e-05,0.0,0.25,0.92621017,1.0647507,3.4646485,-9.285066,11.030999,0.6094182,0.3212804,0.2299168975069253,0.13574392412566652,0.89234895,0.2993793,True,3 vs Rest,3,Rest
Dmd,0.9282,0.07179999999999997,2.559362622250681,0.00017373597,9.245768e-05,0.0,0.25,0.9229665,0.9359126,2.382279,-6.3239546,8.446037,1.2825476,0.8322466,0.3656509695290849,0.2797866034380549,1.6175907,0.76013416,False,3 vs Rest,3,Rest
Robo1,0.9326,0.06740000000000002,2.627331228810728,0.0011030829,0.0005222732,0.0,0.25,0.9198683,1.0009022,1.986616,-4.2579927,6.8282948,9.6038885,6.229999,0.9224376731301877,0.8850029638411352,12.945322,5.7080526,False,3 vs Rest,3,Rest
Pcdh18,0.9282,0.07179999999999997,2.559362622250681,3.8255108e-05,1.7394528e-05,0.0,0.25,0.9165709,0.9810085,2.5815747,-8.749338,10.689437,0.11357337,0.16597511,0.08587257617728535,0.13040901007705955,0.12098769,0.14048411,False,3 vs Rest,3,Rest
Kcnh1,0.925,0.07499999999999996,2.5123055014536018,0.000108409964,5.1901417e-05,0.0,0.25,0.9157704,0.9109936,2.2520988,-7.7979746,8.507479,0.54293644,0.40426794,0.2686980609418282,0.23651452282157606,0.79290473,0.40035474,False,3 vs Rest,3,Rest
Atrnl1,0.9596,0.04039999999999999,3.167686508894722,0.0006309625,0.00024409298,0.0,0.25,0.91323954,1.1744623,2.7764494,-5.5220804,7.2108946,4.994457,2.7629101,0.7174515235457021,0.6639004149377572,6.8820696,2.4869916,True,3 vs Rest,3,Rest
Igf1,0.9274,0.0726,2.5474199231684067,0.00010043638,3.8876035e-05,0.0,0.25,0.9126016,0.8995552,2.7365594,-9.236862,10.923934,0.121883646,0.23295791,0.055401662049861515,0.10491997628927066,0.16158603,0.22116017,False,3 vs Rest,3,Rest
Klhl29,0.9456,0.054400000000000004,2.8554553195417203,0.000365849,0.00018022918,0.0,0.25,0.9116586,0.98221684,2.1038432,-4.5579176,6.133025,2.7396166,1.8547908,0.7036011080332368,0.5945465323058665,3.7768757,1.6784753,True,3 vs Rest,3,Rest
Nubpl,0.9322,0.06779999999999997,2.6209850522269886,7.102495e-05,2.132546e-05,0.0,0.25,0.9101503,1.1033144,2.4298,-6.2353315,8.112123,0.15235454,0.14463545,0.09695290858725765,0.12744516893894456,0.19350423,0.12687986,False,3 vs Rest,3,Rest
Aspm,0.9316,0.06840000000000002,2.611530577917082,4.2018142e-05,1.26052755e-05,0.0,0.25,0.90745693,0.90633535,2.736453,-8.1850605,10.472235,0.25484762,0.046235923,0.09972299168975073,0.033787788974510985,0.25711673,0.031258747,False,3 vs Rest,3,Rest
Atxn1,0.9358,0.06420000000000003,2.679398422659016,0.00037006167,0.00016095176,0.0,0.25,0.89987636,1.0196447,2.3088982,-5.7890167,6.4462366,2.6648238,1.5607749,0.6731301939058133,0.5844694724362756,3.7274635,1.4618925,True,3 vs Rest,3,Rest
Cacna1h,0.9284,0.0716,2.562367471540107,1.6539974e-05,7.3744022e-06,0.0,0.25,0.8969523,0.94734573,2.485682,-9.564176,10.316303,0.06648198,0.04682869,0.06094182825484767,0.04090100770598695,0.07320596,0.03292243,False,3 vs Rest,3,Rest
Npas3,0.9484,0.05159999999999998,2.911254498449377,0.000102654885,3.744781e-05,0.0,0.25,0.8901193,1.0603671,2.977819,-8.021986,12.091986,0.44598338,0.25489035,0.14404432132963993,0.14344991108476549,0.59325016,0.22364794,True,3 vs Rest,3,Rest
Adamts17,0.947,0.05300000000000005,2.88300700151439,0.00014672392,5.067796e-05,0.0,0.25,0.8869077,0.9533596,2.833019,-6.5090885,8.445981,0.9030471,0.53526974,0.30747922437673086,0.257261410788381,1.222347,0.4908168,True,3 vs Rest,3,Rest
Kcnq5,0.9508,0.04920000000000002,2.961409919253223,6.754163e-05,3.9214294e-05,0.0,0.25,0.8847112,0.8475771,3.9648302,-10.102876,12.827351,0.25207755,0.29045644,0.08587257617728535,0.0978067575577947,0.38376373,0.28179875,True,3 vs Rest,3,Rest
Nup210l,0.9444,0.05559999999999998,2.8323664346874557,9.856553e-05,4.276496e-05,0.0,0.25,0.8804415,0.90508795,3.4771209,-9.2205105,12.497074,0.6232688,0.39063427,0.21883656509695298,0.21754593953764015,0.8897921,0.35332736,True,3 vs Rest,3,Rest
Kirrel,0.9292,0.07079999999999997,2.5744648697155985,5.5301345e-05,2.6533022e-05,0.0,0.25,0.87988555,0.93770313,2.5172865,-7.5649967,9.777815,0.3961222,0.27148786,0.2853185595567865,0.21873147599288614,0.57145965,0.26573247,False,3 vs Rest,3,Rest
Nol4,0.9372,0.06279999999999997,2.702941484593913,8.700356e-05,3.291201e-05,0.0,0.25,0.878271,0.9143653,2.6968243,-8.216055,10.412233,0.7257616,0.3935981,0.23268698060941836,0.17842323651452233,0.8579405,0.29721057,True,3 vs Rest,3,Rest
Adra1a,0.9242,0.07579999999999998,2.5008300846818967,8.8777815e-05,3.5894405e-05,0.0,0.25,0.8779991,0.8527565,2.2541766,-6.535287,9.262844,0.31301945,0.23117961,0.15235457063711916,0.14700652045050347,0.4166193,0.20502843,False,3 vs Rest,3,Rest
Abtb2,0.9242,0.07579999999999998,2.5008300846818967,7.1093564e-05,4.4228007e-05,0.0,0.25,0.87400204,0.8242364,2.6278899,-7.9042654,8.937359,0.24099714,0.18494369,0.146814404432133,0.11084765856550063,0.34493157,0.16424105,False,3 vs Rest,3,Rest
