x,Neuroepithelium-a,Interneuron,Neuroepithelium-b,RGC-a,immature_neuron,Layer I,Pia,RGC-b,IPC-a,Endothelial cell,IPC-b (mitotic),Microglia,Layer V-VI-a,RGC-c,Layer-V-VI-b,Layer II-IV,Pericyte,Hippocampus,OPC
Cdh18,0.0,0.0,0.0,0.0,0.0,0.034367397,0.0,0.003554317,0.0,0.0,0.0,0.0,0.0,0.0,0.0020197101,0.0,0.0,0.0,0.0038611148
Cds1,0.0,0.012336013,0.0,0.0,0.0,0.0056200554,0.0,0.0,0.0,0.0,0.0,0.021266876,0.0038572715,0.0,0.013013892,0.0051880893,0.0,0.035606656,0.0040794266
Ceacam1,0.0,0.0,0.0,0.004483025,0.012167534,0.0,0.0,0.0,0.008611505,0.096699625,0.005983344,0.07125943,0.0015717449,0.0028255354,0.0,0.0015481189,0.0,0.0,0.0
Ces5a,0.0,0.0,0.0,0.0,0.0024274199,0.0,0.0,0.0014491889,0.004170514,0.0,0.0024814655,0.0,0.0006679615,0.006066876,0.009004256,0.0,0.0,0.0041494984,0.0
Chrm1,0.0,0.004601071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065441793,0.0,0.032209575,0.015758052,0.0,0.0030358967,0.0
Chrm3,0.0,0.010026993,0.0,0.0,0.0,0.020386511,0.0,0.0019803175,0.0,0.0,0.0,0.0,0.0024378318,0.0,0.004493766,0.00206326,0.0,0.01423983,0.0
Chst9,0.0,0.0,0.0,0.0,0.0030576105,0.0,0.0,0.0018102446,0.0044317525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053191944,0.0
Clca5,0.0,0.0,0.0,0.0,0.001043361,0.0,0.0,0.0,0.0,0.09209272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cldn20,0.0,0.0,0.0,0.0,0.0006441791,0.0,0.0,0.0,0.0013273779,0.0,0.0,0.0,0.007777082,0.0,0.004069084,0.002751047,0.0,0.0022939898,0.011911999
Cldn22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021116443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clec4b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040791467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clec4n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16128728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016107822,0.0,0.0,0.0,0.0,0.0,0.0
Cmklr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021608684,0.0,0.13241589,0.0,0.0,0.0,0.0,0.16514751,0.0,0.0
Cngb1,0.0,0.0,0.0,0.0018021249,0.0023990762,0.0,0.0,0.0011820629,0.010115321,0.03965229,0.010890608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076929964
Cntf,0.0,0.0,0.0,0.0,0.0030479894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065871202,0.0,0.0013779841,0.0,0.0,0.0
Cntnap3,0.0,0.03339904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022065558,0.0,0.0,0.0
Cntnap5a,0.0,0.0059308102,0.0,0.0,0.0016969538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010256782,0.0,0.0,0.00691682,0.0,0.022319784,0.0
Col14a1,0.0,0.0,0.0,0.0,0.00270396,0.0,0.0,0.0,0.01162063,0.0,0.0057689776,0.0,0.0,0.0,0.0,0.0,0.14094433,0.0,0.0042339214
Col19a1,0.0,0.024545446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005130785,0.0010807139,0.0,0.023958571,0.0
Col4a4,0.0,0.0,0.0,0.0019470244,0.0,0.0,0.0,0.0012715874,0.004927742,0.0,0.0,0.0,0.0016865669,0.00522668,0.0,0.0,0.0,0.0,0.0
Col6a5,0.0,0.004315754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colec11,0.0,0.0,0.0,0.0,0.0012112594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027458689,0.0,0.0034710004,0.0
Cpb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005031013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cpxcr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035116968,0.0,0.0,0.0,0.0
Crh,0.0,0.01657343,0.0,0.0067310384,0.0025024004,0.0061283456,0.0,0.0015514918,0.003798515,0.0,0.0,0.0,0.0,0.012698737,0.0,0.0,0.0,0.0,0.020327408
Crhr1,0.0,0.0,0.0,0.0,0.0015651915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007865497,0.0,0.014548226,0.018945312,0.0,0.02425601,0.0057184547
Crip3,0.0,0.0,0.0,0.0015115162,0.0012857605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023296236,0.0,0.0,0.00086983555,0.0,0.005386807,0.0
Cryba1,0.0,0.0,0.0,0.0,0.0032516457,0.0,0.0,0.0,0.0,0.0,0.002442954,0.0,0.003524064,0.0,0.0,0.0022511778,0.0,0.0,0.0
Csf2rb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042112604,0.0,0.0,0.0,0.0,0.0,0.0,0.0076972772
Csf3r,0.0,0.0,0.0,0.0010513075,0.0,0.0,0.0,0.0,0.0,0.095967464,0.0,0.23036376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Csmd3,0.0,0.016505355,0.0,0.0014725132,0.0040939194,0.008767865,0.0,0.0,0.0,0.0,0.0,0.0,0.03501784,0.0,0.09150644,0.039406728,0.0,0.03287604,0.017005362
Csn1s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Csrp3,0.0,0.0,0.0,0.0016413716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cstad,0.0,0.0,0.0,0.0,0.0009737506,0.0,0.0,0.0,0.002271508,0.0,0.0,0.0,0.0012732234,0.0,0.010556804,0.00277451,0.0,0.0036877505,0.0
Ctrc,0.0,0.0,0.0,0.0,0.0012321288,0.0,0.0,0.0,0.0,0.0,0.003639081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctsw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005013407,0.39095798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctxn3,0.0,0.0,0.0,0.0,0.002149771,0.0,0.0,0.0012105248,0.0,0.0,0.0,0.0,0.0027182465,0.0018465334,0.0029107113,0.0020835183,0.0,0.024285525,0.004791664
Cwh43,0.0,0.0048946543,0.0,0.0,0.002552805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cxcl1,0.0,0.0,0.0,0.0012704645,0.0,0.015836025,0.0,0.0,0.0,0.056949683,0.0,0.0,0.0,0.0,0.0,0.0,0.1054817,0.0,0.0055436776
Cxcl3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040791467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp11a1,0.0,0.0,0.0,0.0,0.0029392068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024175164,0.0,0.0,0.0
Cyp17a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014259121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2s1,0.0,0.0,0.0,0.0024933808,0.0012304882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084003946,0.0,0.0,0.0027249996
Cyp2t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000994789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D630008O14Rik,0.0,0.0,0.0,0.002433958,0.0,0.0,0.0,0.0032179204,0.0,0.0,0.0,0.0,0.0,0.0013434909,0.0,0.0,0.0,0.0,0.006957518
Defb48,0.0,0.0,0.0,0.0011662551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dio3os,0.0,0.0,0.0,0.0018115958,0.0,0.0,0.0,0.0049539753,0.0024465846,0.0,0.0,0.0,0.0,0.0032932856,0.0,0.0,0.0,0.0,0.0033128639
Diras2,0.0,0.015121059,0.0,0.0,0.0023269497,0.05091881,0.0,0.0,0.0,0.0,0.0014907374,0.0,0.006446951,0.0026624012,0.029400876,0.024192104,0.0,0.011911762,0.0053255963
Disc1,0.0,0.0,0.0,0.0,0.0019005679,0.007782528,0.0,0.0,0.0,0.023288993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006699385,0.0
Dnah12,0.0,0.0,0.0,0.0025357178,0.0011465224,0.0,0.0,0.0,0.0,0.0,0.0021871529,0.0,0.0009769889,0.0,0.0042595225,0.00084003946,0.0,0.0,0.0
Dnah14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034629286,0.0,0.0011818054,0.0020636525,0.0,0.0,0.0
Dok7,0.0,0.00813592,0.0076739118,0.0,0.012382437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062327515,0.0,0.0036429332,0.014216376,0.0,0.012656703,0.0
E030042O20Rik,0.001960132,0.0,0.0,0.00085394806,0.0,0.0,0.0,0.0,0.0030329484,0.0,0.0022844812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E130111B04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010655065,0.0,0.0,0.0,0.0,0.0,0.0
Edn2,0.0,0.0,0.0,0.00840722,0.0,0.0,0.0,0.005117214,0.0,0.0,0.003496232,0.0,0.0,0.012559984,0.0,0.0,0.0,0.0,0.0
Ehf,0.0,0.0,0.0,0.0015195587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062303264,0.0,0.0,0.0,0.002935975,0.0
Elfn2,0.0,0.014674882,0.0,0.0,0.0,0.030014766,0.0,0.0012745408,0.0021502126,0.0,0.0025884002,0.0,0.004131845,0.0,0.052877728,0.009932364,0.0,0.030139195,0.012137075
Emr4,0.0,0.0030014494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002093707,0.0,0.00086983555,0.0,0.0,0.003827995
Epsti1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012745408,0.0,0.0,0.0,0.040791467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ern2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016205827,0.0,0.0020197101,0.0,0.0,0.0,0.0
Evf1-1,0.0,0.024004059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040791467,0.0,0.0039842958,0.0,0.0,0.0,0.0,0.0
F11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028670602,0.0,0.0,0.002149535,0.0,0.0,0.0,0.0,0.0
F2rl3,0.0,0.0,0.0,0.0016239986,0.0,0.0,0.0,0.0,0.0,0.08419721,0.0,0.0,0.0014683298,0.0,0.0027372884,0.0,0.0,0.0,0.0
Fa2h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014883425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faim2,0.0,0.020300204,0.0,0.0,0.0013051524,0.0037977821,0.0,0.0,0.0,0.0,0.0,0.0,0.012217184,0.0,0.07235813,0.025093904,0.0,0.032742515,0.0
Fam131c,0.0,0.008381337,0.0,0.0,0.0,0.026766451,0.0,0.0,0.0,0.0,0.0,0.0,0.008603868,0.0,0.046387617,0.04866795,0.0,0.05372251,0.0
Fam198a,0.0,0.0030847257,0.0,0.001782049,0.0,0.0,0.0,0.0021865047,0.0,0.0,0.0,0.0,0.0,0.0,0.005038203,0.0,0.0,0.0022160504,0.0
Fam25c,0.0,0.0,0.0,0.0,0.0009309895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004887998,0.0,0.0025904153,0.0,0.0,0.0029128727,0.0
Fbxo2,0.0,0.0,0.0066785705,0.0047770827,0.0,0.0,0.0,0.0047342153,0.00409528,0.0,0.0,0.0,0.0,0.01396089,0.0038383352,0.0,0.0,0.014289319,0.056735676
Fcgr4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057900675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fgf5,0.0,0.0,0.0,0.0,0.005018319,0.0,0.0,0.0,0.0,0.04794324,0.006602857,0.0,0.004232432,0.0,0.0034202326,0.008080789,0.0,0.0028505437,0.0
Fmo5,0.0,0.0,0.0,0.0,0.0007262453,0.0,0.0,0.0,0.0,0.025668185,0.0,0.044454236,0.0026271187,0.0014524204,0.0,0.0,0.0,0.0,0.0143450545
Fndc5,0.0,0.0072527947,0.0,0.005697217,0.006144131,0.011029125,0.0,0.0,0.015339909,0.0,0.007612005,0.0,0.024521438,0.0,0.0065166075,0.004308021,0.0,0.03618386,0.0
Foxb2,0.0,0.0,0.0,0.0,0.00092940615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foxd4,0.0,0.0,0.0,0.0016417813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039066537,0.0,0.0,0.0,0.0,0.0,0.006706825
Foxe1,0.0,0.0,0.0,0.0010354995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foxs1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024910988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51084226,0.0,0.008437616
Fstl4,0.0,0.0,0.0,0.0019412485,0.0,0.0053240852,0.0,0.0,0.0,0.0,0.0049979687,0.0,0.0051585115,0.0,0.0019533029,0.0057956707,0.0,0.0,0.0
Fut7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001621193,0.0,0.0,0.0,0.0
Gabrb1,0.0016897778,0.0,0.039397623,0.005662067,0.006074661,0.0,0.0,0.0061040865,0.0054844157,0.0,0.0,0.0,0.00481438,0.03111341,0.061001163,0.046656735,0.0,0.05814639,0.12956153
Gabrr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014649587,0.0,0.0,0.0,0.0,0.0,0.0
Galnt15,0.0,0.0,0.0390589,0.0018486126,0.0,0.0,0.0,0.0,0.006060923,0.0,0.0020429026,0.0,0.0077980547,0.0039409935,0.008041263,0.0,0.0,0.0055775144,0.009557126
Gbp11,0.0,0.0,0.0,0.00070554914,0.0,0.0,0.0,0.002705955,0.0,0.0,0.0,0.0,0.0,0.002785215,0.0,0.0,0.0,0.0,0.004170306
Gcg,0.0,0.0,0.0,0.0,0.0151430415,0.0,0.0,0.0023331505,0.013154455,0.0,0.029050183,0.0,0.011159734,0.0,0.0020490629,0.0026239527,0.0,0.0,0.0
Ghrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016479146,0.0016762929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001689329,0.0,0.0,0.0,0.0,0.0,0.0,0.0027948453,0.0,0.0,0.0,0.0093395095
Gldn,0.0,0.0,0.0,0.0,0.0007115837,0.0,0.0,0.0014244327,0.0,0.0,0.0,0.0,0.003387569,0.0,0.0,0.0,0.0,0.0051379944,0.0
Gm10010,0.0,0.0,0.0,0.002062958,0.0,0.0,0.0,0.0014984546,0.0035213938,0.0,0.0,0.0,0.0015421662,0.0,0.0,0.005186747,0.0,0.0054918686,0.0
Gm10044,0.0,0.0032783782,0.0,0.0019957048,0.0015803666,0.0,0.0,0.0027006099,0.0,0.0,0.0,0.0,0.0,0.0,0.0054515386,0.0,0.0,0.0,0.0
Gm10115,0.0,0.0,0.0,0.0,0.001963506,0.0,0.0,0.0014391697,0.0,0.0,0.0,0.0,0.0013500203,0.0072135744,0.01036718,0.01851749,0.0,0.02316866,0.00900032
Gm10305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002997805,0.0065782117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm10330,0.0,0.0,0.0,0.0014114515,0.0007442879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm10344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015375144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm10545,0.0,0.0,0.0,0.0020347133,0.0046357643,0.0,0.0,0.0,0.0016206484,0.0,0.0,0.0,0.0015291554,0.0,0.0036674528,0.010694373,0.0,0.012521656,0.0
Gm10610,0.0,0.0047578467,0.0,0.0,0.007059734,0.0,0.0,0.0,0.0025877645,0.0,0.0,0.0,0.0033050652,0.0,0.012710687,0.0123716155,0.0,0.0017701468,0.0
Gm10634,0.0,0.0,0.0,0.0,0.0007979036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018815086,0.0069890684
Gm10642,0.0,0.0018086551,0.0,0.0,0.0,0.012619771,0.0,0.0,0.0,0.0,0.0049979687,0.0,0.0,0.0,0.0,0.005423986,0.0,0.0018821533,0.0
Gm10647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019533029,0.0,0.0,0.0,0.0
Gm10687,0.0,0.0,0.0,0.0018094796,0.00084372493,0.0,0.0,0.00254057,0.0,0.0,0.0,0.0,0.0,0.0082047125,0.0,0.0,0.0,0.0014537273,0.006344076
Gm10770,0.0,0.0,0.0,0.0007129563,0.00081534113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092121505,0.0,0.0,0.0,0.0,0.0,0.0
Gm1078,0.0,0.0,0.0,0.0,0.0012649471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016945951,0.0,0.006605246,0.0062168185,0.0,0.0032208173,0.0
Gm10974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11034,0.0,0.0,0.0,0.0,0.0009972712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014524204,0.005014717,0.0,0.0,0.0,0.0
Gm11084,0.0,0.0,0.0,0.0,0.00047373923,0.0,0.0,0.0016962623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm1110,0.0,0.0,0.003616904,0.0,0.0,0.0,0.0,0.0045974655,0.0,0.0,0.0,0.0,0.0,0.0026499368,0.0,0.0,0.0,0.0,0.0
Gm11146,0.0,0.0,0.0,0.0042799176,0.0022514686,0.0,0.0,0.006810175,0.0025277762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003501913,0.0070515596
Gm11190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034400467,0.0020008096,0.0,0.004738214,0.0
Gm1123,0.0,0.0,0.0,0.0,0.0,0.0084126545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11342,0.0,0.0,0.0,0.0015401385,0.0,0.0,0.0,0.002551373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11375,0.0,0.0,0.0,0.0,0.0011499139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015357725,0.0,0.0,0.0,0.0,0.0,0.0
Gm1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00210641,0.0,0.0031276776,0.002208541,0.0,0.0,0.003078815
Gm11412,0.0,0.0,0.0,0.0,0.0023049507,0.0,0.0,0.0,0.0030597982,0.0,0.0,0.0,0.0,0.0,0.002061712,0.0,0.0,0.0,0.0
Gm11413,0.0,0.0,0.0,0.0,0.001082955,0.0,0.0,0.0025874022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022727703,0.0,0.0,0.0
Gm11435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026437843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11615,0.0,0.0,0.0,0.0,0.0037084222,0.004258662,0.0,0.0,0.0,0.0,0.0,0.0,0.0011503985,0.0,0.0070873285,0.0022567983,0.0,0.008003081,0.0
Gm11636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002725654,0.0,0.0,0.0,0.0,0.0
Gm11648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11734,0.0,0.0,0.0,0.0,0.0017984682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11739,0.0,0.0,0.0,0.0,0.0023727824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010042673,0.0051586675,0.0,0.0,0.0,0.0,0.0
Gm11749,0.0,0.0,0.0,0.0,0.0,0.0059252987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015126852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11767,0.0,0.0,0.005536844,0.0,0.001580236,0.0,0.0,0.001772701,0.0,0.0,0.0,0.0,0.0032911194,0.0,0.024013154,0.004042086,0.0,0.011581255,0.0
Gm11817,0.0,0.0,0.0,0.0,0.0029491496,0.0,0.0,0.0,0.0024008653,0.0,0.0,0.0,0.0,0.0,0.0,0.0018120963,0.0,0.0029449062,0.0
Gm11884,0.0,0.0,0.0,0.0,0.0034790086,0.0,0.0,0.0,0.0023192803,0.0,0.0,0.0,0.0033392801,0.0,0.0,0.0,0.0,0.0,0.0
Gm11924,0.0,0.0,0.0,0.0,0.001498138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016488123,0.0,0.0,0.0,0.0,0.0,0.0
Gm12063,0.0,0.0057332064,0.0,0.0015081962,0.002474659,0.0,0.0,0.0,0.003615063,0.0,0.0,0.0,0.0120717855,0.0,0.025209531,0.013007673,0.0,0.0023548622,0.0
Gm12064,0.0,0.0,0.0,0.0,0.0027378092,0.0023834347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm12108,0.0,0.0,0.0,0.0,0.0020692137,0.0,0.0,0.0,0.002271508,0.0,0.0,0.0,0.0026786611,0.0,0.0,0.0030416474,0.0,0.0,0.0
Gm12265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016899565,0.0,0.0,0.0,0.0,0.0,0.0030169291,0.0,0.0015957428,0.0,0.0,0.0
Gm12296,0.0,0.0,0.017451672,0.0,0.0,0.0,0.0,0.0010262546,0.0,0.0,0.0,0.0,0.0064341333,0.0033327367,0.007996537,0.0019047357,0.0,0.008603744,0.0
Gm12356,0.0,0.0,0.0,0.0011907577,0.0019215666,0.0,0.0,0.0,0.0,0.0,0.0049979687,0.0,0.0,0.0,0.0,0.0033664436,0.0,0.0,0.0
Gm12367,0.0,0.0,0.0,0.0010248928,0.0,0.0,0.0,0.00207832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm12394,0.0,0.0,0.0,0.0027613102,0.0,0.0,0.0,0.0014575864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm12408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006465344,0.010230791,0.0,0.00733067,0.0
Gm12695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033915183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm12811,0.0,0.0,0.0,0.004542266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013736222,0.0,0.0,0.0,0.0,0.0
Gm12835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010655065,0.0,0.0,0.0,0.0,0.0066545666,0.0
Gm13091,0.0,0.0,0.0,0.0015432856,0.0,0.0,0.0,0.0014972707,0.0,0.0,0.0,0.0,0.0,0.0044627534,0.0027352811,0.0,0.0,0.0027937111,0.0
Gm13110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022249017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004439467
Gm13179,0.0,0.0027268997,0.0,0.0,0.0013874593,0.0,0.0,0.0025432585,0.0,0.0,0.0,0.0,0.0018267354,0.0,0.0018998607,0.0012641646,0.0,0.0025154464,0.0
Gm13180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001435292,0.0,0.0,0.0,0.0,0.0,0.0027210254,0.0,0.0044773472,0.0,0.0,0.0
Gm13191,0.0,0.0,0.0,0.0016592274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010468633,0.0016053085,0.0,0.0,0.0,0.0,0.0
Gm13346,0.0,0.00378589,0.0,0.0,0.0,0.0,0.0,0.0021714463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13389,0.0017747228,0.005057501,0.0,0.0,0.0025573652,0.0,0.0,0.0,0.0,0.0,0.00837834,0.0,0.003975596,0.0,0.0,0.0,0.0,0.0049143755,0.0
Gm13403,0.0,0.0,0.0,0.0033610465,0.010711064,0.015985092,0.0,0.0,0.0026961598,0.0,0.0,0.0,0.008656632,0.0,0.0,0.0,0.0,0.0,0.0056220824
Gm13547,0.0,0.0,0.0,0.0,0.0022588281,0.0,0.0,0.0,0.0,0.0,0.0025420515,0.0,0.0006304851,0.0,0.0017601965,0.0029485982,0.0,0.0037939858,0.006210952
